Num1, Num2, muSDF, gradLen,  gradX,  gradY,   gradZ 
0856, 0148, 0.0012, 1.0817, 0.0124, -0.1186, -0.5219
0856, 0147, -0.0003, 1.0428, -0.0684, -0.1882, -0.5327
0856, 0169, -0.0001, 1.0584, -0.1171, -0.0924, -0.5608
0856, 0167, -0.0005, 1.0551, -0.1230, -0.0673, -0.5593
0856, 0161, -0.0020, 1.1071, -0.1098, 0.0118, -0.5800
0802, 0150, -0.0109, 1.1552, -0.1372, -0.2288, -0.6913
0802, 0123, -0.0051, 1.1575, -0.0942, -0.2432, -0.5677
0802, 0138, -0.0025, 1.1088, -0.1170, -0.1614, -0.6236
0802, 0112, -0.0012, 1.0542, -0.1211, -0.0737, -0.5443
0803, 0116, -0.0009, 1.0960, -0.1291, -0.0578, -0.5018
0803, 0106, -0.0002, 1.0457, -0.0933, -0.0441, -0.4729
0803, 0105, -0.0015, 1.0395, -0.1212, -0.0551, -0.5258
0803, 0099, -0.0007, 1.0493, -0.0835, -0.0073, -0.4961
0803, 0113, -0.0008, 1.0242, -0.0872, -0.0321, -0.5078
0803, 0098, -0.0005, 1.0858, -0.0864, -0.0523, -0.4565
0803, 0117, -0.0001, 1.0920, -0.1332, -0.0191, -0.5526
0803, 0115, -0.0002, 1.1171, -0.0970, 0.0271, -0.5357
0803, 0123, 0.0012, 1.1131, -0.0651, -0.0569, -0.5870
0804, 0113, -0.0005, 1.1312, -0.1060, -0.1221, -0.5819
0803, 0114, 0.0002, 1.0884, -0.0418, -0.0789, -0.5677
0803, 0110, 0.0001, 1.0741, -0.1610, -0.0685, -0.4563
0803, 0125, 0.0007, 1.1316, -0.1206, -0.1117, -0.5532
0803, 0121, 0.0005, 1.1073, -0.1148, -0.0780, -0.5208
0803, 0124, 0.0022, 1.0789, -0.0569, -0.0774, -0.6213
0803, 0116, -0.0004, 1.1058, -0.0492, -0.1303, -0.5762
0803, 0130, 0.0011, 1.0810, -0.0777, -0.0600, -0.5793
0803, 0120, 0.0005, 1.0807, -0.0658, -0.1299, -0.5579
0803, 0121, 0.0003, 1.1152, -0.0806, -0.0198, -0.5837
0804, 0120, 0.0005, 1.1261, -0.1166, -0.0788, -0.6202
0803, 0125, -0.0006, 1.0328, -0.0704, -0.1209, -0.5750
0803, 0136, 0.0008, 1.1092, -0.1248, -0.1351, -0.6194
0803, 0131, 0.0005, 1.1189, -0.0713, -0.1090, -0.5662
0804, 0120, 0.0006, 1.0878, -0.1266, -0.0147, -0.5732
0803, 0123, 0.0006, 1.0698, -0.1003, -0.0852, -0.5406
0803, 0122, 0.0009, 1.0417, -0.1132, -0.0391, -0.5628
0803, 0112, -0.0004, 1.1232, -0.1408, -0.0163, -0.6160
0803, 0119, 0.0001, 1.0794, -0.0617, -0.0526, -0.5598
0803, 0117, 0.0010, 1.0970, -0.1014, -0.0983, -0.5258
0803, 0124, 0.0006, 1.1046, -0.1012, -0.1172, -0.5550
0803, 0125, 0.0008, 1.0743, -0.0977, -0.0903, -0.5647
0803, 0120, 0.0005, 1.0604, -0.1029, -0.0708, -0.5646
0803, 0120, 0.0013, 1.0443, -0.0706, -0.1067, -0.5405
0803, 0129, 0.0013, 1.0867, -0.1097, -0.0808, -0.5501
0803, 0120, 0.0002, 1.1213, -0.0304, -0.0892, -0.5558
0803, 0123, 0.0017, 1.0748, -0.1720, -0.0679, -0.5669
0803, 0119, 0.0005, 1.1061, -0.1114, -0.1067, -0.5083
0803, 0113, 0.0010, 1.0578, -0.0916, -0.0927, -0.4916
0803, 0125, 0.0019, 1.1063, -0.1681, -0.0656, -0.5269
0803, 0124, 0.0007, 1.0508, -0.0454, -0.0861, -0.5063
0803, 0131, 0.0030, 1.0824, -0.1272, -0.1573, -0.6345
0803, 0113, 0.0004, 1.0899, -0.0749, -0.0962, -0.4798
0803, 0128, 0.0013, 1.1094, -0.0774, -0.0433, -0.6135
0803, 0126, -0.0010, 1.0649, -0.0640, -0.1158, -0.5847
0803, 0116, -0.0013, 1.1677, -0.1332, -0.0206, -0.5664
0803, 0124, -0.0002, 1.0821, -0.1102, -0.0168, -0.5177
0804, 0124, -0.0008, 1.0638, -0.1347, -0.1039, -0.5668
0803, 0131, -0.0000, 1.0268, -0.0264, -0.1797, -0.5449
0803, 0113, 0.0014, 1.0774, -0.0718, -0.1122, -0.5555
0804, 0132, -0.0004, 1.1299, -0.0537, -0.0932, -0.6058
0804, 0124, 0.0005, 1.1296, -0.0566, -0.1323, -0.5931
0803, 0135, -0.0002, 1.0867, -0.0730, -0.1396, -0.6492
0803, 0127, 0.0006, 1.1604, -0.1084, -0.1642, -0.5782
0804, 0142, 0.0004, 1.1175, -0.1313, -0.1906, -0.5572
0804, 0132, 0.0009, 1.1236, -0.1343, -0.0644, -0.5848
0804, 0143, -0.0002, 1.0868, -0.1167, -0.1210, -0.6004
0804, 0133, 0.0011, 1.0564, -0.0816, -0.1366, -0.6137
0802, 0125, -0.0008, 1.0758, -0.0945, -0.2136, -0.5535
0802, 0125, -0.0008, 1.1629, -0.1030, -0.2508, -0.6147
0802, 0130, -0.0025, 1.1265, -0.0926, -0.1632, -0.5781
0802, 0129, -0.0015, 1.0610, -0.0730, -0.1957, -0.5717
0802, 0111, -0.0011, 1.0762, -0.0702, -0.1438, -0.6204
0802, 0122, -0.0000, 1.0693, -0.1185, -0.1071, -0.5633
0802, 0113, -0.0010, 1.0577, -0.0787, -0.1887, -0.5859
0802, 0121, 0.0004, 1.0811, -0.0295, -0.1750, -0.6118
0802, 0133, -0.0014, 1.0912, -0.0695, -0.1316, -0.5456
0802, 0124, -0.0009, 1.0991, -0.1299, -0.1838, -0.6091
0802, 0120, -0.0016, 1.0885, -0.0212, -0.1342, -0.6320
0802, 0125, -0.0027, 1.0890, -0.0824, -0.1316, -0.5927
0802, 0126, -0.0010, 1.1066, -0.0715, -0.1746, -0.5983
0802, 0126, 0.0008, 1.0914, -0.0763, -0.1832, -0.5543
0802, 0118, -0.0034, 1.1309, -0.1128, -0.1118, -0.5841
0802, 0122, 0.0023, 1.0674, -0.0621, -0.1155, -0.5847
0802, 0120, -0.0020, 1.1116, -0.0434, -0.2272, -0.6158
0802, 0115, 0.0006, 1.0923, -0.0678, -0.2135, -0.5683
0802, 0129, -0.0022, 1.0965, -0.0285, -0.1532, -0.5743
0802, 0123, -0.0004, 1.1238, -0.0716, -0.1733, -0.5742
0802, 0126, -0.0029, 1.1230, -0.1635, -0.1064, -0.5690
0802, 0124, 0.0009, 1.0876, -0.0700, -0.1175, -0.6427
0802, 0134, -0.0014, 1.1024, -0.1392, -0.1611, -0.6117
0802, 0130, -0.0028, 1.0663, -0.0882, -0.1369, -0.5520
0802, 0118, 0.0019, 1.0598, -0.1239, -0.1330, -0.5357
0802, 0130, -0.0029, 1.0856, -0.0784, -0.0901, -0.6056
0802, 0124, -0.0002, 1.0845, -0.0871, -0.1652, -0.6131
0802, 0121, -0.0034, 1.1418, -0.1118, -0.1327, -0.6073
0802, 0125, -0.0001, 1.0667, -0.0286, -0.1633, -0.5356
0802, 0120, -0.0003, 1.1131, -0.1006, -0.2012, -0.5602
0802, 0112, -0.0020, 1.1593, -0.1153, -0.1827, -0.5586
0802, 0124, -0.0002, 1.1166, -0.0940, -0.1949, -0.5378
0802, 0132, -0.0039, 1.1610, -0.0901, -0.1020, -0.7115
0802, 0119, -0.0003, 1.1362, -0.0297, -0.1943, -0.6142
0802, 0121, -0.0026, 1.0729, -0.1265, -0.1609, -0.5672
0802, 0119, 0.0003, 1.0527, -0.0668, -0.2401, -0.5469
0802, 0125, -0.0018, 1.1003, -0.1140, -0.1134, -0.5821
0802, 0133, 0.0002, 1.0672, -0.1061, -0.1714, -0.5470
0802, 0123, -0.0011, 1.0732, -0.1124, -0.1066, -0.6253
0787, 0146, -0.0075, 1.0920, -0.1071, -0.0993, -0.5914
0787, 0134, -0.0056, 1.0619, -0.1414, -0.0929, -0.5481
0786, 0132, -0.0034, 1.1172, -0.1075, -0.0972, -0.5481
0790, 0131, -0.0038, 1.1179, -0.0165, -0.1095, -0.6159
0790, 0122, -0.0032, 1.0658, -0.0962, -0.0853, -0.5629
0791, 0132, -0.0026, 1.0858, -0.1324, -0.1520, -0.5959
0791, 0126, -0.0027, 1.0469, -0.1052, -0.1175, -0.5802
0791, 0128, -0.0033, 1.0823, -0.1013, -0.0443, -0.5739
0791, 0132, -0.0043, 1.0832, -0.1202, -0.1314, -0.5633
0791, 0138, -0.0041, 1.1040, -0.0707, -0.1521, -0.5053
0791, 0128, -0.0027, 1.0581, -0.1053, -0.1625, -0.5087
0791, 0118, -0.0028, 1.1132, -0.1415, -0.1257, -0.6128
0790, 0145, -0.0045, 1.0869, -0.0916, -0.0657, -0.5590
0790, 0140, -0.0014, 1.1305, -0.0532, -0.0903, -0.6108
0792, 0154, -0.0035, 1.0517, -0.0867, -0.0901, -0.5344
0791, 0150, -0.0029, 1.0766, -0.1063, -0.1216, -0.5732
0791, 0148, -0.0041, 1.0427, -0.1111, -0.1082, -0.5134
0792, 0153, -0.0038, 1.0759, -0.0672, -0.1277, -0.4471
0792, 0134, -0.0031, 1.0770, -0.0615, -0.1391, -0.5292
0791, 0137, -0.0025, 1.0941, -0.0924, -0.0732, -0.5730
0792, 0142, -0.0026, 1.0386, 0.0234, -0.1324, -0.5493
0790, 0140, -0.0003, 1.0673, -0.1168, -0.1133, -0.6244
0792, 0150, -0.0026, 1.0502, -0.0962, -0.1429, -0.5525
0791, 0145, -0.0024, 1.1128, -0.0726, -0.0499, -0.5995
0791, 0142, -0.0034, 1.0416, -0.1020, -0.1010, -0.4941
0792, 0133, -0.0035, 1.0901, -0.0743, -0.1082, -0.5782
0791, 0155, -0.0037, 1.0821, -0.0714, -0.1321, -0.5172
0791, 0146, -0.0015, 1.0931, -0.1140, -0.1320, -0.5249
0792, 0159, -0.0032, 1.0591, -0.0980, -0.0817, -0.4670
0792, 0157, -0.0028, 1.0543, -0.0472, -0.0836, -0.5309
0792, 0134, -0.0028, 1.0776, -0.1189, -0.0918, -0.5076
0792, 0143, -0.0035, 1.0598, -0.1292, -0.0949, -0.5301
0792, 0132, -0.0036, 1.0718, -0.1035, -0.1340, -0.5095
0792, 0146, -0.0029, 1.0917, -0.1814, -0.1702, -0.5506
0792, 0142, -0.0028, 1.0356, -0.1303, -0.0829, -0.4782
0792, 0142, -0.0034, 1.0801, -0.1182, -0.1067, -0.4591
0792, 0129, -0.0037, 1.1001, -0.0622, -0.0996, -0.5379
0792, 0137, -0.0034, 1.0639, -0.0997, -0.0826, -0.5302
0792, 0127, -0.0045, 1.0775, -0.1049, -0.0868, -0.5400
0792, 0117, -0.0023, 1.0675, -0.2361, -0.0898, -0.5378
0792, 0132, -0.0019, 1.0841, -0.0901, -0.1038, -0.4741
0792, 0134, -0.0035, 1.0621, -0.1226, -0.1279, -0.5355
0792, 0139, -0.0024, 1.0961, -0.1088, -0.1117, -0.5740
0792, 0146, -0.0030, 1.0680, -0.1280, -0.1725, -0.4878
0792, 0138, -0.0025, 1.0964, -0.1489, -0.1304, -0.4997
0792, 0145, -0.0028, 1.0828, -0.1034, -0.1846, -0.5860
0792, 0138, -0.0025, 1.0878, -0.1782, -0.1738, -0.5578
0792, 0132, -0.0024, 1.0544, -0.1651, -0.1609, -0.5015
0792, 0135, -0.0010, 1.0806, -0.1431, -0.1274, -0.5185
0792, 0124, -0.0013, 1.0924, -0.0830, -0.1345, -0.5800
0792, 0137, -0.0003, 1.1232, -0.1891, -0.1687, -0.5623
0792, 0135, -0.0007, 1.0633, -0.1363, -0.1195, -0.6092
0792, 0138, -0.0014, 1.0259, -0.0900, -0.1076, -0.5587
0792, 0125, -0.0020, 1.0786, -0.1134, -0.1409, -0.4983
0792, 0128, -0.0015, 1.0254, -0.1038, -0.1888, -0.5010
0792, 0130, -0.0021, 1.0604, -0.0963, -0.1034, -0.5013
0792, 0145, -0.0052, 1.0989, -0.0652, -0.0793, -0.5435
0791, 0135, -0.0030, 1.0899, -0.1643, -0.0935, -0.6043
0791, 0149, -0.0022, 1.0716, -0.1282, -0.0974, -0.5832
0791, 0148, -0.0026, 1.0855, -0.1620, -0.0907, -0.5781
0791, 0157, -0.0016, 1.0455, -0.1750, -0.1520, -0.5210
0791, 0150, -0.0035, 1.0929, -0.0611, -0.1177, -0.5734
0791, 0149, -0.0020, 1.0596, -0.0927, -0.1330, -0.4833
0791, 0142, -0.0015, 1.1180, -0.1012, -0.1153, -0.5444
0791, 0148, -0.0022, 1.1086, -0.0853, -0.0932, -0.5578
0791, 0142, -0.0020, 1.0571, -0.1701, -0.1878, -0.5356
0791, 0144, -0.0029, 1.0812, -0.0954, -0.1349, -0.5688
0791, 0148, -0.0019, 1.1004, -0.1114, -0.1095, -0.5629
0791, 0147, -0.0032, 1.0970, -0.1209, -0.1118, -0.5570
0791, 0146, -0.0016, 1.0880, -0.1536, -0.1003, -0.5580
0791, 0151, -0.0011, 1.0855, -0.1351, -0.1224, -0.5709
0791, 0151, -0.0020, 1.0645, -0.1694, -0.1350, -0.5486
0791, 0152, -0.0005, 1.0898, -0.1449, -0.1621, -0.5603
0791, 0148, -0.0003, 1.1286, -0.1134, -0.1268, -0.5619
0791, 0147, -0.0009, 1.1049, -0.1307, -0.1305, -0.6163
0791, 0152, -0.0009, 1.1120, -0.1242, -0.1999, -0.5787
0791, 0144, -0.0003, 1.0912, -0.0956, -0.1314, -0.5949
0791, 0150, -0.0007, 1.0886, -0.1134, -0.0834, -0.5092
0791, 0151, -0.0009, 1.0969, -0.1310, -0.1317, -0.5873
0791, 0147, -0.0010, 1.0875, -0.1416, -0.1317, -0.5699
0791, 0154, -0.0005, 1.1025, -0.1273, -0.1825, -0.5898
0791, 0145, 0.0002, 1.0799, -0.1497, -0.1057, -0.5757
0791, 0144, 0.0003, 1.1065, -0.1990, -0.1103, -0.6093
0791, 0147, -0.0001, 1.0985, -0.1772, -0.1189, -0.5629
0791, 0155, 0.0003, 1.1056, -0.1348, -0.1730, -0.5557
0791, 0150, -0.0004, 1.1098, -0.1464, -0.1047, -0.5912
0791, 0147, 0.0000, 1.0840, -0.1069, -0.1294, -0.5508
0791, 0149, 0.0006, 1.0723, -0.1609, -0.1604, -0.5615
0791, 0150, -0.0005, 1.0792, -0.1574, -0.1372, -0.5664
0791, 0154, -0.0009, 1.1038, -0.1389, -0.1365, -0.5626
0791, 0140, 0.0005, 1.0921, -0.1403, -0.1069, -0.5471
0791, 0145, -0.0000, 1.0887, -0.1432, -0.1369, -0.5816
0791, 0155, 0.0002, 1.0792, -0.1562, -0.1648, -0.5456
0791, 0147, 0.0004, 1.0851, -0.1686, -0.1653, -0.5872
0791, 0143, -0.0001, 1.0879, -0.1153, -0.1205, -0.5880
0791, 0155, 0.0000, 1.0715, -0.1565, -0.1356, -0.5850
0791, 0147, 0.0000, 1.0679, -0.1415, -0.1459, -0.5818
0791, 0155, -0.0008, 1.0627, -0.1188, -0.1603, -0.5552
0791, 0154, -0.0004, 1.0900, -0.1292, -0.1415, -0.5784
0791, 0150, -0.0017, 1.0746, -0.1603, -0.1179, -0.5428
0768, 0122, -0.0037, 1.0904, -0.0862, -0.1373, -0.5480
0768, 0108, -0.0030, 1.1205, -0.0613, -0.1317, -0.5721
0768, 0098, 0.0001, 1.1188, -0.0619, -0.2263, -0.4496
0768, 0100, -0.0018, 1.0970, 0.0602, -0.1823, -0.4256
0768, 0102, -0.0005, 1.0292, -0.0811, -0.2219, -0.4534
0768, 0103, -0.0009, 1.0775, 0.0055, -0.1843, -0.3925
0768, 0110, -0.0019, 1.0716, -0.0642, -0.1513, -0.4342
0767, 0094, -0.0008, 1.1130, -0.1419, -0.1767, -0.5557
0767, 0098, -0.0009, 1.0569, -0.1138, -0.1916, -0.5009
0768, 0112, -0.0012, 1.1575, -0.0872, -0.1716, -0.5228
0768, 0113, -0.0011, 1.1310, -0.0728, -0.1053, -0.5273
0768, 0110, -0.0010, 1.1270, -0.0938, -0.0991, -0.5063
0768, 0108, -0.0013, 1.0980, -0.0843, -0.1584, -0.5528
0768, 0100, -0.0009, 1.0749, -0.0388, -0.1064, -0.5385
0768, 0095, -0.0006, 1.0937, 0.0133, -0.0332, -0.4928
0768, 0088, -0.0010, 1.0641, 0.0240, -0.0680, -0.4554
0768, 0096, -0.0004, 1.0818, 0.0137, -0.1222, -0.5173
0768, 0098, -0.0012, 1.0814, 0.0314, -0.0939, -0.5133
0768, 0086, -0.0008, 1.0607, 0.0224, -0.1080, -0.4782
0768, 0093, -0.0010, 1.0858, 0.0604, -0.0473, -0.5666
0768, 0104, -0.0023, 1.0745, -0.0241, -0.0546, -0.4958
0768, 0099, -0.0006, 1.0387, -0.0043, -0.1153, -0.4321
0768, 0096, -0.0013, 1.0733, -0.0664, -0.1495, -0.4684
0768, 0118, 0.0000, 0.9829, -0.0508, -0.1392, -0.3860
0768, 0089, 0.0006, 1.0197, -0.0853, -0.2084, -0.4380
0768, 0087, -0.0002, 1.0119, -0.0687, -0.1880, -0.3976
0768, 0090, -0.0005, 1.0265, -0.0090, -0.2053, -0.4274
0768, 0091, -0.0004, 1.0192, -0.0301, -0.1179, -0.5074
0768, 0097, -0.0014, 1.0082, -0.0601, -0.1639, -0.4155
0768, 0106, -0.0017, 0.9935, -0.1216, -0.1705, -0.4990
0768, 0090, -0.0007, 1.0557, -0.0412, -0.1636, -0.4787
0768, 0088, -0.0001, 1.0115, 0.0135, -0.1733, -0.4542
0768, 0094, -0.0009, 1.0698, 0.0081, -0.1067, -0.5594
0768, 0100, -0.0005, 1.0680, -0.0300, -0.1756, -0.4118
0768, 0091, -0.0006, 1.1067, -0.0509, -0.1078, -0.4949
0768, 0095, -0.0017, 1.1353, -0.0500, -0.1113, -0.4805
0768, 0088, -0.0012, 1.0467, -0.0449, -0.1719, -0.4689
0768, 0091, -0.0009, 1.0866, -0.0187, -0.2196, -0.4978
0768, 0099, -0.0020, 1.0355, -0.0653, -0.1724, -0.4151
0768, 0116, 0.0005, 0.9849, -0.0423, -0.1706, -0.4045
0768, 0092, 0.0000, 1.0227, -0.0974, -0.1324, -0.4704
0768, 0091, -0.0010, 1.0423, -0.0747, -0.1786, -0.4330
0768, 0089, -0.0006, 1.0062, -0.1081, -0.1121, -0.4494
0768, 0100, 0.0002, 1.0444, 0.0165, -0.2247, -0.3884
0768, 0089, -0.0009, 0.9907, -0.0669, -0.2092, -0.3743
0768, 0093, -0.0016, 1.0163, -0.0338, -0.1296, -0.4129
0768, 0111, -0.0005, 1.0241, 0.0185, -0.1561, -0.3946
0768, 0088, -0.0011, 0.9972, -0.1084, -0.2004, -0.4505
0768, 0094, 0.0000, 1.0058, -0.0068, -0.2509, -0.4027
0768, 0094, -0.0004, 1.0336, 0.0249, -0.2479, -0.4307
0768, 0099, -0.0020, 1.0235, -0.0746, -0.2245, -0.4530
0768, 0099, -0.0004, 1.0482, 0.0092, -0.2228, -0.3977
0768, 0097, -0.0011, 1.0498, -0.0069, -0.2370, -0.4336
0768, 0087, -0.0008, 1.0479, -0.0245, -0.1316, -0.4098
0768, 0089, -0.0007, 1.0214, -0.0165, -0.2110, -0.4713
0768, 0100, 0.0004, 1.0169, -0.0414, -0.1377, -0.3909
0768, 0091, -0.0008, 1.0402, 0.0330, -0.1989, -0.4560
0768, 0100, -0.0002, 0.9968, -0.0224, -0.1219, -0.4285
0768, 0091, -0.0007, 1.0038, -0.0786, -0.2117, -0.4752
0768, 0098, -0.0011, 1.0107, 0.0087, -0.1858, -0.4414
0768, 0092, -0.0007, 1.0524, -0.0091, -0.1960, -0.4650
0768, 0093, -0.0020, 1.0523, -0.0098, -0.2013, -0.4155
0768, 0114, -0.0001, 0.9577, -0.0543, -0.1388, -0.3940
0768, 0105, -0.0013, 1.0141, -0.1143, -0.1694, -0.4333
0768, 0101, -0.0015, 0.9673, -0.0915, -0.1384, -0.4847
0768, 0093, -0.0012, 1.0348, -0.1177, -0.2383, -0.4172
0768, 0094, 0.0001, 1.0478, -0.1526, -0.1847, -0.4369
0768, 0102, 0.0005, 1.0648, -0.0364, -0.1258, -0.5013
0768, 0092, 0.0000, 1.0378, -0.2124, -0.1220, -0.4804
0768, 0099, -0.0004, 1.0879, -0.0593, -0.0260, -0.5462
0768, 0105, 0.0002, 1.1070, -0.0792, -0.1811, -0.4193
0768, 0100, 0.0003, 1.0890, -0.0822, -0.1957, -0.4830
0768, 0096, 0.0001, 1.0535, -0.0485, -0.2398, -0.4518
0768, 0089, -0.0003, 1.0371, -0.0684, -0.1837, -0.4857
0768, 0085, 0.0006, 1.0654, -0.0946, -0.1464, -0.4901
0768, 0087, 0.0008, 1.0183, -0.0579, -0.1880, -0.4977
0768, 0097, 0.0004, 1.0428, 0.0134, -0.1793, -0.4840
0768, 0096, -0.0002, 0.9715, -0.0347, -0.1674, -0.4702
0768, 0100, 0.0001, 1.0354, -0.0180, -0.1998, -0.3689
0768, 0091, -0.0010, 1.0150, -0.1074, -0.1723, -0.4289
0768, 0093, 0.0002, 1.0212, -0.0644, -0.1865, -0.4509
0768, 0098, -0.0016, 1.0377, -0.1129, -0.2502, -0.4080
0768, 0099, -0.0006, 1.0502, -0.0623, -0.1451, -0.4810
0768, 0097, -0.0010, 1.0269, -0.0664, -0.2113, -0.5469
0768, 0093, 0.0001, 1.0248, -0.0061, -0.2278, -0.4179
0768, 0098, -0.0012, 1.0236, 0.0121, -0.1090, -0.4794
0768, 0088, -0.0005, 1.1055, 0.0192, -0.1497, -0.5299
0768, 0085, -0.0009, 1.0797, -0.0638, -0.1429, -0.5426
0768, 0083, -0.0009, 1.0987, 0.0252, -0.1210, -0.5276
0768, 0098, -0.0008, 1.0559, 0.0119, -0.1082, -0.5036
0768, 0094, -0.0011, 1.0495, 0.0614, -0.0909, -0.4442
0768, 0095, -0.0009, 1.0057, -0.0555, -0.1444, -0.4599
0768, 0092, -0.0017, 1.0477, -0.0144, -0.1909, -0.4394
0768, 0100, -0.0005, 1.0080, -0.0538, -0.1558, -0.3872
0768, 0106, 0.0001, 1.0406, -0.0365, -0.2140, -0.4214
0768, 0098, -0.0006, 1.0269, 0.0013, -0.2266, -0.3613
0768, 0100, -0.0008, 1.0131, -0.1022, -0.2641, -0.3700
0768, 0114, -0.0010, 1.0217, -0.1040, -0.1050, -0.3913
0768, 0099, -0.0001, 0.9543, -0.0740, -0.2096, -0.3960
0768, 0105, -0.0009, 1.0894, -0.0378, -0.2356, -0.4210
0773, 0102, -0.0045, 1.0373, -0.1061, -0.2153, -0.5215
0773, 0089, -0.0022, 1.0547, -0.0888, 0.0253, -0.4813
0773, 0083, -0.0011, 0.9926, -0.0507, -0.0367, -0.3982
0773, 0095, -0.0034, 1.1167, -0.1689, -0.0167, -0.5102
0773, 0074, -0.0003, 1.1126, -0.0508, -0.1195, -0.5635
0773, 0088, -0.0025, 1.1137, -0.0885, -0.1039, -0.4409
0773, 0084, -0.0009, 1.1060, -0.0851, -0.0199, -0.5895
0773, 0076, -0.0005, 1.1559, -0.1393, -0.0762, -0.6076
0773, 0096, -0.0014, 1.0490, -0.2270, 0.0580, -0.4546
0773, 0077, -0.0007, 1.1194, -0.1481, 0.0136, -0.4507
0773, 0077, -0.0022, 1.1518, -0.1576, 0.0105, -0.5425
0773, 0076, -0.0010, 1.1237, -0.1412, -0.1232, -0.5651
0773, 0093, -0.0029, 1.0351, -0.0773, -0.1168, -0.5123
0773, 0092, -0.0030, 1.0729, -0.0732, -0.0746, -0.5611
0771, 0093, -0.0010, 1.0864, -0.0647, -0.1378, -0.5547
0773, 0085, -0.0008, 1.1003, -0.0799, -0.0116, -0.6229
0770, 0088, 0.0011, 1.0761, -0.0998, -0.0873, -0.6155
0773, 0085, -0.0005, 1.0885, -0.0626, -0.0522, -0.5833
0773, 0092, -0.0010, 1.0864, -0.1569, 0.0439, -0.5281
0773, 0084, 0.0006, 1.0837, -0.1033, -0.0252, -0.5136
0773, 0085, -0.0006, 1.0866, -0.0905, 0.0376, -0.4701
0773, 0090, -0.0009, 1.0818, -0.1332, 0.0416, -0.5315
0773, 0084, -0.0019, 1.0821, -0.0855, -0.1232, -0.5744
0773, 0098, -0.0018, 1.0079, -0.1477, -0.0072, -0.4632
0773, 0081, -0.0008, 1.0607, -0.1360, 0.0146, -0.4394
0771, 0098, -0.0013, 1.0715, -0.1432, -0.0479, -0.5411
0770, 0102, 0.0009, 1.0240, -0.0597, -0.0704, -0.4918
0773, 0082, -0.0013, 1.0302, -0.0646, -0.0362, -0.5423
0773, 0076, -0.0022, 1.1040, -0.1075, -0.0057, -0.6159
0773, 0084, -0.0004, 1.0163, -0.1712, 0.0194, -0.5067
0773, 0092, -0.0022, 1.1305, -0.1362, 0.0105, -0.5795
0771, 0090, -0.0006, 1.1236, -0.0706, -0.0985, -0.5660
0773, 0094, -0.0008, 1.0738, -0.1217, -0.0546, -0.5504
0771, 0073, 0.0001, 1.1163, -0.1137, -0.0627, -0.6109
0773, 0088, -0.0023, 1.1177, -0.1255, -0.0032, -0.5908
0773, 0093, -0.0004, 1.0491, -0.1052, 0.0233, -0.4741
0773, 0093, -0.0005, 1.1009, -0.0602, -0.0314, -0.5630
0771, 0092, -0.0023, 1.0738, -0.1478, -0.0596, -0.5530
0773, 0090, -0.0004, 1.0011, -0.1288, -0.0416, -0.4327
0773, 0089, -0.0011, 1.0408, -0.2006, -0.0239, -0.4759
0773, 0076, -0.0002, 1.0755, -0.1488, -0.0067, -0.6032
0773, 0090, -0.0018, 1.0617, -0.2521, 0.0164, -0.4534
0773, 0095, -0.0018, 1.1141, -0.1108, -0.0167, -0.5899
0773, 0090, -0.0002, 1.0109, -0.1185, -0.0185, -0.5385
0773, 0082, -0.0011, 1.0596, -0.1460, -0.0179, -0.5573
0773, 0083, -0.0002, 1.0695, -0.1198, -0.0244, -0.5343
0773, 0083, -0.0024, 1.1118, -0.1432, 0.0205, -0.5417
0773, 0085, 0.0001, 1.0361, -0.1422, -0.0096, -0.5387
0773, 0080, -0.0010, 1.0570, -0.0675, -0.0090, -0.5274
0773, 0086, -0.0023, 1.0413, -0.1405, 0.0676, -0.5477
0773, 0083, -0.0013, 1.0175, -0.1527, 0.0091, -0.4651
0773, 0084, -0.0012, 1.0235, -0.2396, 0.0244, -0.5039
0773, 0090, -0.0013, 1.0453, -0.1726, -0.0758, -0.5224
0773, 0097, -0.0005, 1.0354, -0.1683, -0.0246, -0.4982
0773, 0080, -0.0010, 1.0555, -0.1213, 0.0346, -0.5721
0773, 0085, 0.0001, 1.0320, -0.1661, 0.0099, -0.4920
0773, 0083, -0.0004, 1.0821, -0.1172, -0.0819, -0.5140
0772, 0096, -0.0040, 1.0385, -0.1414, 0.0282, -0.4938
0772, 0091, -0.0025, 1.0381, -0.1472, 0.1400, -0.5151
0773, 0084, -0.0010, 1.1080, -0.1354, 0.0462, -0.5976
0773, 0078, -0.0000, 1.1257, -0.0998, -0.0106, -0.5753
0773, 0076, 0.0003, 1.0735, -0.1386, 0.0151, -0.5695
0773, 0080, -0.0022, 1.0488, -0.1819, -0.0161, -0.3914
0773, 0095, -0.0012, 1.1533, -0.0634, -0.0355, -0.6090
0773, 0079, -0.0016, 1.0784, -0.1516, 0.0099, -0.5159
0773, 0085, -0.0010, 1.0720, -0.1417, 0.0726, -0.5185
0773, 0085, -0.0003, 1.1081, -0.1904, -0.0057, -0.5355
0773, 0088, -0.0009, 1.0739, -0.0602, 0.0025, -0.5104
0773, 0082, -0.0003, 1.0347, -0.0137, 0.0565, -0.4349
0773, 0083, -0.0017, 1.0436, -0.0079, -0.0112, -0.4890
0773, 0099, 0.0002, 1.0977, -0.0422, -0.1027, -0.4873
0773, 0075, -0.0018, 1.1388, -0.0129, -0.0672, -0.5677
